id,title,brand,season,gender,color,category,detail,hashtag,image,url,temperature,style
264,New U-tip Loafer (White),로맨틱무브,2020  ALL,['남'],흰색,신발,로퍼,"['#구두', '#로퍼', '#수제화', '#페니로퍼']",https://image.msscdn.net/images/goods_img/20200813/1548668/1548668_1_500.jpg,https://store.musinsa.com/app/product/detail/1548668/0,20,포멀
265,웨빙 디테일 등장식 블로퍼 FGG1F1SM002 Z1,포멜카멜레,2020  ALL,['여'],검정색,신발,로퍼,[],https://image.msscdn.net/images/goods_img/20200819/1554203/1554203_1_500.jpg,https://store.musinsa.com/app/product/detail/1554203/0,20,포멀
266,Selection Square Toe Chelsea Boot (White),로맨틱무브,2020  ALL,"['남,여']",흰색,신발,부츠,"['#부츠', '#수제화', '#스퀘어토', '#첼시']",https://image.msscdn.net/images/goods_img/20200813/1548619/1548619_1_500.jpg,https://store.musinsa.com/app/product/detail/1548619/0,17,포멀
267,Dbell Chelsea Boot (Black),로맨틱무브,2020  ALL,['남'],검정색,신발,부츠,"['#부츠', '#수제화', '#스퀘어토', '#첼시']",https://image.msscdn.net/images/goods_img/20200813/1548622/1548622_1_500.jpg,https://store.musinsa.com/app/product/detail/1548622/0,17,포멀
268,Essen Chelsea Boot (Black BX),로맨틱무브,2020  ALL,"['남,여']",검정색,신발,부츠,[],https://image.msscdn.net/images/goods_img/20200813/1548625/1548625_2_500.jpg,https://store.musinsa.com/app/product/detail/1548625/0,17,포멀
269,[인텐스] 스웨이드 슬링백 LCWD70I037,엘칸토,2020  ALL,['여'],검정색,신발,구두,[],https://image.msscdn.net/images/goods_img/20200820/1557690/1557690_1_500.jpg,https://store.musinsa.com/app/product/detail/1557690/0,20,포멀
270,Stance Square Toe Zipper Boot (Black),로맨틱무브,2020  ALL,['남'],검정색,신발,부츠,"['#부츠', '#수제화', '#스퀘어토', '#지퍼']",https://image.msscdn.net/images/goods_img/20200813/1548620/1548620_3_500.jpg,https://store.musinsa.com/app/product/detail/1548620/0,17,포멀
271,Selection Square Toe Chelsea Boot (Black),로맨틱무브,2020  ALL,"['남,여']",검정색,신발,부츠,"['#부츠', '#수제화', '#스퀘어토', '#첼시']",https://image.msscdn.net/images/goods_img/20200813/1548618/1548618_1_500.jpg,https://store.musinsa.com/app/product/detail/1548618/0,17,포멀
272,공용 COAST CLOG BLK (20SUCL204151),크록스,2020  ALL,"['남,여']",검정색,신발,샌들,"['#썸머샌들', '#크록스샌들']",https://image.msscdn.net/images/goods_img/20200817/1551249/1551249_1_500.jpg,https://store.musinsa.com/app/product/detail/1551249/0,23,캐주얼
273,BSQT 631 HAMELN NEOPRENE STRAP SANDAL AQUA BLACK,비에스큐티바이클래시,2018  ALL,['남'],검정색,신발,샌들,"['#가죽샌들', '#블랙', '#슬리퍼', '#쪼리', '#BSQT']",https://image.msscdn.net/images/goods_img/20180505/773989/773989_1_500.jpg,https://store.musinsa.com/app/product/detail/773989/0,23,ALL
274,epke v-flat(Pinot Noir),아카이브앱크,2020  ALL,['여'],보라색,신발,플랫 슈즈,"['#아카이브', '#여성플랫', '#플랫', '#플랫슈즈']",https://image.msscdn.net/images/goods_img/20200813/1548726/1548726_1_500.jpg,https://store.musinsa.com/app/product/detail/1548726/0,20,포멀
275,Voya Flip-BAR STREET BLACK,테바,2020  S/S,['여'],검정색,신발,슬리퍼,"['#로고슬라이드', '#슬라이드', '#슬리퍼', '#여름샌들', '#여자샌들', '#쿠션샌들', '#테바샌들']",https://image.msscdn.net/images/goods_img/20200414/1405184/1405184_1_500.jpg,https://store.musinsa.com/app/product/detail/1405184/0,23,캐주얼
276,플립플랍 키즈 브라질로고 4140577_1HR,하바이아나스,2020  ALL,['아동'],네온 핑크,신발,슬리퍼,[],https://image.msscdn.net/images/goods_img/20200813/1547768/1547768_1_500.jpg,https://store.musinsa.com/app/product/detail/1547768/0,23,캐주얼
277,플립플랍 키즈 브라질로고 4140577_3MB,하바이아나스,2020  ALL,['아동'],파란색,신발,슬리퍼,[],https://image.msscdn.net/images/goods_img/20200813/1547767/1547767_1_500.jpg,https://store.musinsa.com/app/product/detail/1547767/0,23,캐주얼
278,플립플랍 캐주얼 4103276_2SB,하바이아나스,2020  ALL,"['남,여']",회색,신발,슬리퍼,[],https://image.msscdn.net/images/goods_img/20200813/1547806/1547806_1_500.jpg,https://store.musinsa.com/app/product/detail/1547806/0,23,캐주얼
279,플립플랍 캐주얼 4103276_1NG,하바이아나스,2020  ALL,"['남,여']",검정색,신발,슬리퍼,[],https://image.msscdn.net/images/goods_img/20200813/1547807/1547807_1_500.jpg,https://store.musinsa.com/app/product/detail/1547807/0,23,캐주얼
280,플립플랍 키즈 브라질로고 4140577_3YB,하바이아나스,2020  ALL,['아동'],머스타드,신발,슬리퍼,[],https://image.msscdn.net/images/goods_img/20200813/1547766/1547766_1_500.jpg,https://store.musinsa.com/app/product/detail/1547766/0,23,캐주얼
281,플립플랍 탑믹스 4115549_3IB,하바이아나스,2020  ALL,"['남,여']",네이비,신발,슬리퍼,[],https://image.msscdn.net/images/goods_img/20200813/1547805/1547805_1_500.jpg,https://store.musinsa.com/app/product/detail/1547805/0,23,캐주얼
282,ESM28023-T  제이시리즈 no.1 블랙_[Black]_흑소프트5t,라비지오네,2020  ALL,['남'],검정색,신발,구두,"['#구두', '#남성화', '#수제화', '#슈즈', '#옥스퍼드', '#워커', '#캐주얼']",https://image.msscdn.net/images/goods_img/20200812/1547048/1547048_1_500.jpg,https://store.musinsa.com/app/product/detail/1547048/0,20,ALL
283,ESM26074-T 로키시리즈 no.1 (블랙)_[Black]_흑소프트 5t,라비지오네,2020  ALL,['남'],검정색,신발,구두,"['#구두', '#남성화', '#수제화', '#슈즈', '#옥스퍼드', '#워커', '#캐주얼']",https://image.msscdn.net/images/goods_img/20200812/1546918/1546918_1_500.jpg,https://store.musinsa.com/app/product/detail/1546918/0,20,ALL
284,ESM26055 비돌 no.6 (글로우 블랙) - [glow  black]-흑복스,라비지오네,2020  ALL,"['남,여']",검정색,신발,로퍼,"['#구두', '#남성화', '#로퍼', '#수제화', '#슈즈', '#페니']",https://image.msscdn.net/images/goods_img/20200812/1545902/1545902_1_500.jpg,https://store.musinsa.com/app/product/detail/1545902/0,20,ALL
285,프로디지 (PRODIGY (ALL BLACK)) [F-7204],돔바,2019  ALL,"['남,여']",검정색,신발,슬리퍼,[],https://image.msscdn.net/images/goods_img/20190520/1050113/1050113_1_500.jpg,https://store.musinsa.com/app/product/detail/1050113/0,23,캐주얼
286,ESM26055 비돌 no.5 (아도방 와인) - [advan wine]-65아도방,라비지오네,2020  ALL,"['남,여']",딥레드,신발,로퍼,"['#구두', '#남성화', '#로퍼', '#수제화', '#슈즈', '#워커', '#페니']",https://image.msscdn.net/images/goods_img/20200812/1545888/1545888_1_500.jpg,https://store.musinsa.com/app/product/detail/1545888/0,20,ALL
287,0191 ARTDECO DERBY SHOES VANTABLACK,마이애미프로젝트,2019  ALL,['남'],검정색,신발,구두,"['#구두', '#남자더비', '#블랙', '#소가죽', '#수제화']",https://image.msscdn.net/images/goods_img/20190419/1020993/1020993_1_500.jpg,https://store.musinsa.com/app/product/detail/1020993/0,20,ALL
288,Unisex 화이트 스트라이프 로고 슬라이더 (BO07K3Y041),빈폴 스포츠,2020  ALL,"['남,여']",흰색,신발,슬리퍼,"['#BO07K3Y041', '#SHOESUNISEX/SPORTS']",https://image.msscdn.net/images/goods_img/20200812/1546795/1546795_1_500.jpg,https://store.musinsa.com/app/product/detail/1546795/0,23,캐주얼
289,1YD,식스핏,2020  ALL,['남'],검정색,신발,슬리퍼,"['#남자신발', '#남자키높이신발', '#샌들', '#키높이샌들']",https://image.msscdn.net/images/goods_img/20200514/1446803/1446803_1_500.jpg,https://store.musinsa.com/app/product/detail/1446803/0,23,ALL
290,JEEP SURFER AQUA SHOES (GL2GHU601BK),지프,2020  ALL,"['남,여']",검정색,신발,기타 신발,"['#슈즈', '#신발', '#아쿠아슈즈', '#워터슈즈']",https://image.msscdn.net/images/goods_img/20200528/1466992/1466992_1_500.jpg,https://store.musinsa.com/app/product/detail/1466992/0,20,ALL
291,스퀘어토 사이드 오픈 펌프스 6.0 MISW20W32,슈펜,2020  ALL,['여'],라이트 핑크,신발,힐/펌프스,[],https://image.msscdn.net/images/goods_img/20200814/1550058/1550058_1_500.jpg,https://store.musinsa.com/app/product/detail/1550058/0,20,ALL
292,ESM26055 비돌 no.1 (블랙) - [black]-BSF흑색,라비지오네,2020  ALL,"['남,여']",검정색,신발,로퍼,"['#구두', '#로퍼', '#수제화', '#슈즈', '#워커', '#캐주얼', '#페니']",https://image.msscdn.net/images/goods_img/20200811/1545391/1545391_1_500.jpg,https://store.musinsa.com/app/product/detail/1545391/0,20,ALL
293,#001 ORIGINAL AIR SANDAL  BLACKLABEL  5CM -BLACK,포티세컨드,2019  ALL,"['남,여']",검정색,신발,샌들,"['#블랙', '#샌들', '#슬리퍼', '#에어슈즈', '#여름신발', '#키높이슈즈']",https://image.msscdn.net/images/goods_img/20190711/1093960/1093960_4_500.jpg,https://store.musinsa.com/app/product/detail/1093960/0,23,ALL
294,2nd Atelier 코만도솔 천연소가죽 4홀 더비슈즈 2NDF 100GB,피렌체 아뜨리에,2019  ALL,['남'],검정색,신발,구두,"['#더비', '#더비슈즈', '#세컨드아뜨리에', '#코만도솔구두']",https://image.msscdn.net/images/goods_img/20190118/936094/936094_2_500.jpg,https://store.musinsa.com/app/product/detail/936094/0,20,포멀
295,베이직 스퀘어토 펌프스 7.0 MISW20W16,슈펜,2020  ALL,['여'],베이지색,신발,힐/펌프스,[],https://image.msscdn.net/images/goods_img/20200814/1550027/1550027_1_500.jpg,https://store.musinsa.com/app/product/detail/1550027/0,20,ALL
296,COMFORT FLIP FLOP LEGGRN/ALUMIN/ALUMIN,아디다스,2020  S/S,"['남,여']",올리브 그린,신발,슬리퍼,"['#수영장슬라이드', '#슬라이드', '#조리샌들', '#쪼리', '#플립플랍']",https://image.msscdn.net/images/goods_img/20200504/1430588/1430588_2_500.jpg,https://store.musinsa.com/app/product/detail/1430588/0,23,캐주얼
297,ADILETTE COMFORT ACTRED/FTWWHT/CBLACK,아디다스,2020  S/S,"['남,여']",검정색 빨간색,신발,슬리퍼,"['#슬리퍼', '#아딜렛']",https://image.msscdn.net/images/goods_img/20190228/968928/968928_4_500.jpg,https://store.musinsa.com/app/product/detail/968928/0,23,캐주얼
298,ESM26055 비돌 no.4 (아도방 블루) - [advan blue]-62아도방,라비지오네,2020  ALL,"['남,여']",파란색,신발,로퍼,"['#구두', '#로퍼', '#수제화', '#슈즈', '#워커', '#캐주얼', '#페니']",https://image.msscdn.net/images/goods_img/20200811/1545440/1545440_1_500.jpg,https://store.musinsa.com/app/product/detail/1545440/0,20,ALL
299,ESM26055 비돌 no.3 (아도방 그린) - [advan green]-59아도방,라비지오네,2020  ALL,"['남,여']",녹색,신발,로퍼,"['#구두', '#로퍼', '#수제화', '#슈즈', '#캐주얼', '#페니']",https://image.msscdn.net/images/goods_img/20200811/1545420/1545420_1_500.jpg,https://store.musinsa.com/app/product/detail/1545420/0,20,ALL
300,ESM26055 비돌 no.2 (아도방 브라운) - [advan brown]-95아도방,라비지오네,2020  ALL,"['남,여']",갈색,신발,로퍼,"['#구두', '#로퍼', '#수제화', '#슈즈', '#캐주얼', '#페니']",https://image.msscdn.net/images/goods_img/20200811/1545414/1545414_1_500.jpg,https://store.musinsa.com/app/product/detail/1545414/0,20,ALL
301,[인텐스] 스웨이드 슬링백 LCWD73I037,엘칸토,2020  ALL,['여'],검정색,신발,구두,[],https://image.msscdn.net/images/goods_img/20200820/1557695/1557695_1_500.jpg,https://store.musinsa.com/app/product/detail/1557695/0,20,포멀
302,블랙 솔리드 앵클 부츠 (1908K2WY25),에잇세컨즈,2020  ALL,['여'],검정색,신발,부츠,"['#SHOESWOMEN', '#1908K2WY25']",https://image.msscdn.net/images/goods_img/20200811/1545531/1545531_1_500.jpg,https://store.musinsa.com/app/product/detail/1545531/0,17,캐주얼
303,화이트 솔리드 앵클 부츠 (1908K2WY21),에잇세컨즈,2020  ALL,['여'],흰색,신발,부츠,"['#SHOESWOMEN', '#1908K2WY21']",https://image.msscdn.net/images/goods_img/20200811/1545530/1545530_1_500.jpg,https://store.musinsa.com/app/product/detail/1545530/0,17,캐주얼
304,175 BASIC PENNY LOAFER LUCY BLACK,비에스큐티바이클래시,,['남'],검정색,신발,로퍼,"['#블랙', '#키높이로퍼', '#페니', '#페니로퍼']",https://image.msscdn.net/images/goods_img/20170821/605943/605943_1_500.jpg,https://store.musinsa.com/app/product/detail/605943/0,20,ALL
305,UA M Locker III SL,언더아머,병행수입,['남'],네이비,신발,슬리퍼,"['#슬리퍼추천', '#언더아머슬리퍼', '#학교슬리퍼', '#학생슬리퍼', '#헬스장슬리퍼']",https://image.msscdn.net/images/goods_img/20200810/1542462/1542462_1_500.jpg,https://store.musinsa.com/app/product/detail/1542462/0,23,캐주얼
306,슈탠다드 펌프스 5.0 (06) MISW20W14,슈펜,2020  ALL,['여'],검정색,신발,힐/펌프스,[],https://image.msscdn.net/images/goods_img/20200814/1550040/1550040_1_500.jpg,https://store.musinsa.com/app/product/detail/1550040/0,20,ALL
307,마약 깔창(고성능 우레탄 인솔),스코노,2020  ALL,['남'],검정색,신발,신발 용품,"['#깔창', '#인솔']",https://image.msscdn.net/images/goods_img/20200210/1298416/1298416_1_500.jpg,https://store.musinsa.com/app/product/detail/1298416/0,20,캐주얼
308,S053 2020 CHESTBROOK STRAP SANDAL VANTA BLACK,비에스큐티바이클래시,2020  ALL,"['남,여']",검정색,신발,샌들,"['#가죽샌들', '#블랙', '#슬리퍼', '#쪼리', '#BSQT']",https://image.msscdn.net/images/goods_img/20200507/1435428/1435428_1_500.jpg,https://store.musinsa.com/app/product/detail/1435428/0,23,ALL
309,JORDAN BREAK SLIDE,나이키,병행수입,['남'],검정색,신발,슬리퍼,"['#나이키슬리퍼', '#농구슬리퍼', '#슬리퍼추천', '#헬스장슬리퍼']",https://image.msscdn.net/images/goods_img/20200810/1542459/1542459_1_500.jpg,https://store.musinsa.com/app/product/detail/1542459/0,23,캐주얼
310,UA M Atlantic Dune T,언더아머,병행수입,['남'],검정색,신발,슬리퍼,"['#언더아머슬리퍼', '#쪼리', '#쪼리추천', '#학생슬리퍼', '#헬스장슬리퍼']",https://image.msscdn.net/images/goods_img/20200810/1542461/1542461_1_500.jpg,https://store.musinsa.com/app/product/detail/1542461/0,23,캐주얼
311,플립플랍 슬림 4000030_3ST,하바이아나스,2020  ALL,['여'],회색,신발,슬리퍼,[],https://image.msscdn.net/images/goods_img/20200716/1517536/1517536_1_500.jpg,https://store.musinsa.com/app/product/detail/1517536/0,23,캐주얼
312,ADILETTE COMFORT SCARLE/FTWWHT/CBLACK,아디다스,2020  S/S,"['남,여']",검정색 빨간색,신발,슬리퍼,"['#로고슬라이드', '#블랙', '#슬라이드', '#아디다스슬라이드', '#아딜렛', '#아딜렛슬라이드', '#아딜렛컴포트']",https://image.msscdn.net/images/goods_img/20200312/1347568/1347568_1_500.jpg,https://store.musinsa.com/app/product/detail/1347568/0,23,캐주얼
313,Yard_bl_sh,로스트가든,2019  ALL,['남'],검정색,신발,구두,"['#구두', '#더비슈즈', '#레이스업슈즈', '#LOSTGAREN']",https://image.msscdn.net/images/goods_img/20190805/1110317/1110317_3_500.jpg,https://store.musinsa.com/app/product/detail/1110317/0,20,포멀
314,키즈 COAST CLOG K NAVY (20SKCL204094),크록스,2020  ALL,['아동'],네이비,신발,샌들,"['#썸머샌들', '#크록스샌들', '#키즈샌들']",https://image.msscdn.net/images/goods_img/20200817/1551272/1551272_1_500.jpg,https://store.musinsa.com/app/product/detail/1551272/0,23,캐주얼
315,포인트 패턴 단화 2.0 MISW20W28,슈펜,2020  ALL,['여'],버건디,신발,힐/펌프스,[],https://image.msscdn.net/images/goods_img/20200814/1550060/1550060_1_500.jpg,https://store.musinsa.com/app/product/detail/1550060/0,20,ALL
316,밀라노 블랙 034791,버켄스탁,ALL,"['남,여']",기타,신발,샌들,"['#가죽샌들', '#발목스트랩샌들', '#버켄스탁샌들', '#블랙', '#스트랩샌들']",https://image.msscdn.net/images/goods_img/20150520/203578/203578_2_500.jpg,https://store.musinsa.com/app/product/detail/203578/0,23,캐주얼
317,MS6386 Left Cross Strap Sandal Black [250~290mm],파스코로젠,2020  ALL,['남'],검정색,신발,샌들,"['#남자샌들', '#블랙', '#샌들']",https://image.msscdn.net/images/goods_img/20200429/1428658/1428658_9_500.jpg,https://store.musinsa.com/app/product/detail/1428658/0,23,포멀
318,Leadcat YLM 19-Puma Black:Puma White,푸마,2019  S/S,"['남,여']",검정색,신발,샌들,"['#리드캣', '#블랙', '#샌들', '#푸마샌들', '#LEADCAT', '#YLM']",https://image.msscdn.net/images/goods_img/20190311/978728/978728_2_500.jpg,https://store.musinsa.com/app/product/detail/978728/0,23,캐주얼
319,ZURICH SFB Taupe,버켄스탁,ALL,['여'],샌드,신발,샌들,"['#로고슬라이드', '#샌들', '#슬라이드', '#슬리퍼', '#취리히', '#취리히SFB', '#SANDAL']",https://image.msscdn.net/images/goods_img/20180409/752004/752004_3_500.jpg,https://store.musinsa.com/app/product/detail/752004/0,23,캐주얼
320,남성 아쿠아슈즈 AS1488BQS,퀵실버,2020  ALL,['남'],검정색,신발,기타 신발,[],https://image.msscdn.net/images/goods_img/20200812/1546391/1546391_1_500.jpg,https://store.musinsa.com/app/product/detail/1546391/0,20,캐주얼
321,epke v-flat(Desert),아카이브앱크,2020  ALL,['여'],샌드,신발,플랫 슈즈,"['#아카이브', '#여성플랫', '#플랫', '#플랫슈즈']",https://image.msscdn.net/images/goods_img/20200813/1547551/1547551_1_500.jpg,https://store.musinsa.com/app/product/detail/1547551/0,20,포멀
322,HJ20012-1_Silver,헤일리,2020  ALL,['여'],은색,신발,힐/펌프스,"['#스틸레토', '#슬링백', '#펌프스', '#하이힐', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542322/1542322_1_500.jpg,https://store.musinsa.com/app/product/detail/1542322/0,20,포멀
323,HJ20033_2color,헤일리,2020  ALL,['여'],은색,신발,샌들,"['#반짝이', '#샌들', '#수제화', '#하이힐', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542352/1542352_1_500.jpg,https://store.musinsa.com/app/product/detail/1542352/0,23,포멀
324,HJ20030_2color,헤일리,2020  ALL,['여'],검정색,신발,슬리퍼,"['#망사', '#뮬', '#미드힐', '#수제화', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542348/1542348_1_500.jpg,https://store.musinsa.com/app/product/detail/1542348/0,23,포멀
325,HJ20017_Beige,헤일리,2020  ALL,['여'],베이지색,신발,힐/펌프스,"['#뮬', '#블로퍼', '#수제화', '#플렛', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542333/1542333_1_500.jpg,https://store.musinsa.com/app/product/detail/1542333/0,20,포멀
326,HJ20029_3color,헤일리,2020  ALL,['여'],흰색,신발,샌들,"['#미드힐', '#샌들', '#수제화', '#하이힐', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542347/1542347_1_500.jpg,https://store.musinsa.com/app/product/detail/1542347/0,23,포멀
327,HJ20027_2color,헤일리,2020  ALL,['여'],흰색,신발,샌들,"['#라탄', '#라탄신발', '#샌들', '#수제화', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542345/1542345_1_500.jpg,https://store.musinsa.com/app/product/detail/1542345/0,23,포멀
328,HJ20025_2color,헤일리,2020  ALL,['여'],흰색,신발,샌들,"['#미드힐', '#샌들', '#수제화', '#하이힐', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542343/1542343_1_500.jpg,https://store.musinsa.com/app/product/detail/1542343/0,23,포멀
329,HJ20013_Snake,헤일리,2020  ALL,['여'],기타패턴,신발,힐/펌프스,"['#미드힐', '#수제화', '#슬링백', '#펌프스', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542324/1542324_1_500.jpg,https://store.musinsa.com/app/product/detail/1542324/0,20,포멀
330,HJ20011_Ivory,헤일리,2020  ALL,['여'],아이보리,신발,힐/펌프스,"['#미드힐', '#수제화', '#펌프스', '#플렛', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542319/1542319_1_500.jpg,https://store.musinsa.com/app/product/detail/1542319/0,20,포멀
331,HJ20036_3color,헤일리,2020  ALL,['여'],노란색,신발,샌들,"['#샌들', '#샌들힐', '#수제화', '#하이힐', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542356/1542356_1_500.jpg,https://store.musinsa.com/app/product/detail/1542356/0,23,포멀
332,HJ20034_3color,헤일리,2020  ALL,['여'],아이보리,신발,샌들,"['#미드힐', '#샌들', '#수제화', '#하이힐', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542353/1542353_1_500.jpg,https://store.musinsa.com/app/product/detail/1542353/0,23,포멀
333,HJ20031_2color,헤일리,2020  ALL,['여'],검정색,신발,슬리퍼,"['#뮬', '#수제화', '#슬리퍼', '#여름뮬', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542349/1542349_1_500.jpg,https://store.musinsa.com/app/product/detail/1542349/0,23,포멀
334,HJ20028_3color,헤일리,2020  ALL,['여'],카키,신발,샌들,"['#미드힐', '#샌들', '#수제화', '#하이힐', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542346/1542346_1_500.jpg,https://store.musinsa.com/app/product/detail/1542346/0,23,포멀
335,HJ20018_3color,헤일리,2020  ALL,['여'],흰색,신발,슬리퍼,"['#뮬', '#수제화', '#슬링백', '#쪼리뮬', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542335/1542335_1_500.jpg,https://store.musinsa.com/app/product/detail/1542335/0,23,포멀
336,HJ20013_2color,헤일리,2020  ALL,['여'],검정색,신발,힐/펌프스,"['#미드힐', '#수제화', '#슬링백', '#펌프스', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542323/1542323_1_500.jpg,https://store.musinsa.com/app/product/detail/1542323/0,20,포멀
337,HJ20011_Beige,헤일리,2020  ALL,['여'],베이지색,신발,힐/펌프스,"['#미드힐', '#수제화', '#펌프스', '#플렛', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542320/1542320_1_500.jpg,https://store.musinsa.com/app/product/detail/1542320/0,20,포멀
338,HJ20010_White,헤일리,2020  ALL,['여'],흰색,신발,힐/펌프스,"['#뮬', '#블로퍼', '#수제화', '#플렛', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542318/1542318_1_500.jpg,https://store.musinsa.com/app/product/detail/1542318/0,20,포멀
339,HJ20032_3color,헤일리,2020  ALL,['여'],검정색,신발,샌들,"['#미드힐', '#미드힐샌들', '#샌들', '#수제화', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542351/1542351_1_500.jpg,https://store.musinsa.com/app/product/detail/1542351/0,23,포멀
340,HJ20026_4color,헤일리,2020  ALL,['여'],흰색,신발,샌들,"['#미드힐', '#샌들', '#수제화', '#플렛샌들', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542344/1542344_1_500.jpg,https://store.musinsa.com/app/product/detail/1542344/0,23,포멀
341,HJ20023_4color,헤일리,2020  ALL,['여'],흰색,신발,샌들,"['#미드힐', '#샌들', '#수제화', '#여름신발', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542341/1542341_1_500.jpg,https://store.musinsa.com/app/product/detail/1542341/0,23,포멀
342,HJ20022_2color,헤일리,2020  ALL,['여'],흰색,신발,샌들,"['#미드힐', '#샌들', '#수제화', '#하이힐', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542340/1542340_1_500.jpg,https://store.musinsa.com/app/product/detail/1542340/0,23,포멀
343,HJ20021_8color,헤일리,2020  ALL,['여'],흰색,신발,슬리퍼,"['#뮬', '#미드힐', '#수제화', '#슬리퍼', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542339/1542339_1_500.jpg,https://store.musinsa.com/app/product/detail/1542339/0,23,포멀
344,HJ20016_2color,헤일리,2020  ALL,['여'],페일 핑크,신발,슬리퍼,"['#뮬', '#미드힐', '#블로퍼', '#슬리퍼', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542329/1542329_1_500.jpg,https://store.musinsa.com/app/product/detail/1542329/0,23,포멀
345,HJ20009_3color,헤일리,2020  ALL,['여'],검정색,신발,힐/펌프스,"['#뮬', '#미드힐', '#블로퍼', '#슬링백', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542316/1542316_2_500.jpg,https://store.musinsa.com/app/product/detail/1542316/0,20,포멀
346,HJ20012_2color,헤일리,2020  ALL,['여'],흰색,신발,힐/펌프스,"['#스틸레토', '#슬링백', '#펌프스', '#하이힐', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542321/1542321_1_500.jpg,https://store.musinsa.com/app/product/detail/1542321/0,20,포멀
347,HJ20016_Pink,헤일리,2020  ALL,['여'],페일 핑크,신발,슬리퍼,"['#뮬', '#미드힐', '#블로퍼', '#수제화', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542330/1542330_1_500.jpg,https://store.musinsa.com/app/product/detail/1542330/0,23,포멀
348,HJ20015_Black,헤일리,2020  ALL,['여'],도트,신발,힐/펌프스,"['#도트', '#망사', '#미드힐', '#슬링백', '#펌프스', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542327/1542327_1_500.jpg,https://store.musinsa.com/app/product/detail/1542327/0,20,포멀
349,HJ20014_White,헤일리,2020  ALL,['여'],흰색,신발,힐/펌프스,"['#미드힐', '#수제화', '#슬링백', '#펌프스', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542326/1542326_1_500.jpg,https://store.musinsa.com/app/product/detail/1542326/0,20,포멀
350,HJ20008_Ivory,헤일리,2020  ALL,['여'],아이보리,신발,힐/펌프스,"['#미드힐', '#수제화', '#슬링백', '#펌프스', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542314/1542314_1_500.jpg,https://store.musinsa.com/app/product/detail/1542314/0,20,포멀
351,HJ20010_Black,헤일리,2020  ALL,['여'],검정색,신발,힐/펌프스,"['#뮬', '#블로퍼', '#수제화', '#슬링백', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542317/1542317_1_500.jpg,https://store.musinsa.com/app/product/detail/1542317/0,20,포멀
352,HJ20008_Pink,헤일리,2020  ALL,['여'],분홍색,신발,힐/펌프스,"['#미드힐', '#수제화', '#슬링백', '#펌프스', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542315/1542315_1_500.jpg,https://store.musinsa.com/app/product/detail/1542315/0,20,포멀
353,HJ20008_Black,헤일리,2020  ALL,['여'],검정색,신발,힐/펌프스,"['#미드힐', '#슬링백', '#펌프스', '#헤일리슈즈', '#HAILEYSHOES']",https://image.msscdn.net/images/goods_img/20200808/1542313/1542313_1_500.jpg,https://store.musinsa.com/app/product/detail/1542313/0,20,포멀
354,HJ20024_2color,헤일리,2020  ALL,['여'],흰색,신발,샌들,"['#미드힐', '#샌들', '#수제화', '#여름신발', '#헤일리슈즈']",https://image.msscdn.net/images/goods_img/20200808/1542342/1542342_1_500.jpg,https://store.musinsa.com/app/product/detail/1542342/0,23,포멀
