id,title,brand,season,gender,color,category,detail,hashtag,image,url,temperature,style
516,Crump side track pants (CP0062g),크럼프,2018  F/W,['남'],검정색,바지,트레이닝/조거 팬츠,"['#긴바지', '#바지', '#트랙팬츠', '#트레이닝세트', '#트레이닝바지']",https://image.msscdn.net/images/goods_img/20181017/884125/884125_3_500.jpg,https://store.musinsa.com/app/product/detail/884125/0,20.0,캐주얼
517,Novice Hero - MOD4 crop,모드나인,2018  F/W,['남'],데님,바지,데님 팬츠,"['#데님', '#워싱진', '#진', '#청', '#청바지', '#크롭', '#크롭진']",https://image.msscdn.net/images/goods_img/20181026/891374/891374_1_500.jpg,https://store.musinsa.com/app/product/detail/891374/0,20.0,ALL
518,WHITE SPREAD CARPENTER DENIM,메종미네드,2020  S/S,['남'],라이트 그레이,바지,데님 팬츠,"['#다잉데님팬츠', '#메종미네드20SS', '#와이드데님', '#와이드진', '#절개데님팬츠', '#카펜터데님팬츠', '#와이드']",https://image.msscdn.net/images/goods_img/20200326/1368664/1368664_1_500.jpg,https://store.musinsa.com/app/product/detail/1368664/0,20.0,ALL
519,two line track pants(CP0050-1),크럼프,2018  S/S,['남'],파란색,바지,트레이닝/조거 팬츠,"['#바지', '#트랙팬츠', '#트레이닝', '#트레이닝바지', '#트레이닝세트']",https://image.msscdn.net/images/goods_img/20180227/724868/724868_1_500.jpg,https://store.musinsa.com/app/product/detail/724868/0,20.0,캐주얼
520,KING PANTS (BLACK),위캔더스,2020  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#네이비팬츠', '#트랙팬츠', '#팬츠']",https://image.msscdn.net/images/goods_img/20200319/1359786/1359786_1_500.jpg,https://store.musinsa.com/app/product/detail/1359786/0,20.0,캐주얼
521,two line crop pants (CP0057),크럼프,2018  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#바지', '#크롭', '#트레이닝', '#트레이닝바지', '#트레이닝세트']",https://image.msscdn.net/images/goods_img/20180409/751701/751701_1_500.jpg,https://store.musinsa.com/app/product/detail/751701/0,20.0,캐주얼
522,LIGHTWEIGHT SEMI WIDE HIDDEN BANDING SLACKS [NAVY],무신사 스탠다드,2020  S/S,['남'],네이비,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20200219/1312038/1312038_1_500.jpg,https://store.musinsa.com/app/product/detail/1312038/0,20.0,ALL
523,TAPERED WEBBING BELT PANTS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,코튼 팬츠,"['#딸깍팬츠', '#면바지', '#웨빙벨트팬츠', '#캐주얼팬츠', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20190226/965987/965987_1_500.jpg,https://store.musinsa.com/app/product/detail/965987/0,20.0,ALL
524,ESSENTIAL NYLON SHORTS GREEN,커스텀어클락,2020  S/S,['남'],다크 그린,바지,숏 팬츠,"['#나일론팬츠', '#반바지', '#밴딩', '#밴딩반바지', '#밴딩쇼츠', '#밴딩숏츠', '#세컨모놀로그']",https://image.msscdn.net/images/goods_img/20200507/1434826/1434826_2_500.jpg,https://store.musinsa.com/app/product/detail/1434826/0,23.0,ALL
525,LOCK UP TP BLACK,아디다스,ALL,['여'],검정색,바지,트레이닝/조거 팬츠,"['#락업', '#운동복', '#트레이닝복', '#트레이닝팬츠', '#트레이닝하의', '#밴딩', '#조거']",https://image.msscdn.net/images/goods_img/20190701/1086810/1086810_2_500.jpg,https://store.musinsa.com/app/product/detail/1086810/0,20.0,캐주얼
526,LIGHTWEIGHT WIDE DRAWSTRING BANDING HALF SLACKS [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#라이트웨이트컬렉션', '#반바지', '#밴딩팬츠', '#여름바지', '#테이퍼드', '#퍼펙트슬랙스']",https://image.msscdn.net/images/goods_img/20200423/1417615/1417615_1_500.jpg,https://store.musinsa.com/app/product/detail/1417615/0,23.0,ALL
527,062 테이퍼드 핏 내츄럴크림 진,오너,2020  S/S,['남'],흰색,바지,데님 팬츠,"['#여름바지', '#여름크림진', '#청바지', '#크롭진', '#크림진', '#크림청바지', '#테이퍼드핏']",https://image.msscdn.net/images/goods_img/20190823/1126307/1126307_1_500.jpg,https://store.musinsa.com/app/product/detail/1126307/0,20.0,ALL
528,NYLON EASY SHORTS_7.5 INCH [DUSTY BLUE],무신사 스탠다드,2020  S/S,['남'],파란색,바지,숏 팬츠,"['#쇼츠_ALL-ROUND', '#여름바지', '#올데이쇼츠', '#이지팬츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20200407/1388495/1388495_2_500.jpg,https://store.musinsa.com/app/product/detail/1388495/0,23.0,ALL
529,COTTON LINEN TAPERED EASY PANTS [DARK GREY],무신사 스탠다드,2020  S/S,['남'],다크 그레이,바지,코튼 팬츠,"['#리넨', '#린넨컬렉션', '#면바지', '#여름바지', '#이지팬츠', '#캐주얼팬츠', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20190410/1009425/1009425_3_500.jpg,https://store.musinsa.com/app/product/detail/1009425/0,20.0,ALL
530,Stone Worker Develop / New Crop2,피스워커,ALL,['남'],데님,바지,데님 팬츠,"['#데님', '#진', '#청', '#청바지', '#크롭']",https://image.msscdn.net/images/goods_img/20190904/1142435/1142435_6_500.jpg,https://store.musinsa.com/app/product/detail/1142435/0,20.0,ALL
531,ROSIE PLEATS SKIRT,나드빌리지,2020  S/S,['여'],카멜,스커트,롱스커트,"['#롱스커트', '#주름스커트', '#플리츠']",https://image.msscdn.net/images/goods_img/20200416/1406072/1406072_1_500.jpg,https://store.musinsa.com/app/product/detail/1406072/0,20.0,캐주얼
532,[TGT X RMTCRW]LONG PLEATS SKIRT_BLACK,타게토,2020  F/W,['여'],검정색,스커트,롱스커트,"['#스커트', '#타게토X로맨틱크라운', '#테이핑', '#플리츠']",https://image.msscdn.net/images/goods_img/20200805/1537782/1537782_1_500.jpg,https://store.musinsa.com/app/product/detail/1537782/0,20.0,캐주얼
533,(CTC1) 플리츠 메탈 스커트 블랙,시티브리즈,2020  S/S,['여'],검정색,스커트,미니스커트,"['#검정스커트', '#검정치마', '#주름스커트', '#주름치마', '#플리츠스커트']",https://image.msscdn.net/images/goods_img/20200213/1304985/1304985_1_500.jpg,https://store.musinsa.com/app/product/detail/1304985/0,23.0,캐주얼
534,Black Mesh Pleats Sha Skirt,에몽,2020  S/S,['여'],검정색,스커트,롱스커트,[],https://image.msscdn.net/images/goods_img/20200805/1537201/1537201_1_500.jpg,https://store.musinsa.com/app/product/detail/1537201/0,20.0,캐주얼
535,SKIRT BLACK,아디다스,2020  S/S,['여'],검정색,스커트,미니스커트,"['#밴드스커트', '#밴딩스커트', '#삼선스커트', '#트레포일스커트', '#3S']",https://image.msscdn.net/images/goods_img/20200513/1444180/1444180_4_500.jpg,https://store.musinsa.com/app/product/detail/1444180/0,23.0,캐주얼
536,[TGT X RMTCRW]LONG PLEATS SKIRT_BROWN,타게토,2020  F/W,['여'],체크,스커트,롱스커트,"['#스커트', '#타게토X로맨틱크라운', '#테이핑', '#플리츠']",https://image.msscdn.net/images/goods_img/20200805/1537781/1537781_1_500.jpg,https://store.musinsa.com/app/product/detail/1537781/0,20.0,캐주얼
537,C GLITTER CHECK MINI SKIRT_BLACK,큐리티,2020  S/S,['여'],검정색,스커트,미니스커트,['#체크'],https://image.msscdn.net/images/goods_img/20200324/1365484/1365484_1_500.jpg,https://store.musinsa.com/app/product/detail/1365484/0,23.0,캐주얼
538,PLEATS MINI SKIRT_navy,오아이오아이,2020  S/S,['여'],네이비,스커트,미니스커트,"['#스커트', '#플리츠스커트', '#학생치마']",https://image.msscdn.net/images/goods_img/20200225/1322352/1322352_1_500.jpg,https://store.musinsa.com/app/product/detail/1322352/0,23.0,캐주얼
539,W MHS SKIRT BLACK,아디다스,2020  S/S,['여'],검정색,스커트,롱스커트,"['#롱스커트', '#롱치마', '#맥시스커트', '#머스트해브', '#스커트', '#아디다스우먼', '#치마']",https://image.msscdn.net/images/goods_img/20200213/1303922/1303922_5_500.jpg,https://store.musinsa.com/app/product/detail/1303922/0,20.0,캐주얼
540,CITY GRADATION LONG SKIRT BLACKBEAN,시티브리즈,2020  S/S,['여'],기타,스커트,롱스커트,"['#고무줄스커트', '#레트로스커트', '#빈티지스커트', '#스트라이프스커트', '#여름스커트', '#저지스커트', '#트임스커트']",https://image.msscdn.net/images/goods_img/20200427/1422085/1422085_1_500.jpg,https://store.musinsa.com/app/product/detail/1422085/0,20.0,캐주얼
541,Drape Lettuce-edge Skirt [BLACK],스컬프터,2020  F/W,['여'],검정색,스커트,미니스커트,"['#레이어드', '#드레이프', '#치마', '#드레이프스커트', '#레이어드스커트']",https://image.msscdn.net/images/goods_img/20200729/1531523/1531523_2_500.jpg,https://store.musinsa.com/app/product/detail/1531523/0,23.0,캐주얼
542,Drape Lettuce-edge Skirt [BROWN],스컬프터,2020  F/W,['여'],갈색,스커트,미니스커트,"['#드레이트스커트', '#레이어드', '#레이어드치마', '#언발란스', '#언발스커트', '#치마']",https://image.msscdn.net/images/goods_img/20200729/1531522/1531522_2_500.jpg,https://store.musinsa.com/app/product/detail/1531522/0,23.0,캐주얼
543,WIND-BREAKER WASHA FLARE SKIRT (Light Beige),어낫띵,2020  F/W,['여'],아이보리,스커트,롱스커트,"['#셋업', '#스커트', '#투피스', '#치마', '#롱스커트', '#플레어스커트']",https://image.msscdn.net/images/goods_img/20200816/1551065/1551065_1_500.jpg,https://store.musinsa.com/app/product/detail/1551065/0,20.0,캐주얼
544,WIND-BREAKER WASHA FLARE SKIRT (Khaki Gray),어낫띵,2020  F/W,['여'],다크 그레이,스커트,롱스커트,"['#셋업', '#스커트', '#투피스', '#치마', '#롱스커트', '#플레어스커트', '#세트']",https://image.msscdn.net/images/goods_img/20200816/1551063/1551063_1_500.jpg,https://store.musinsa.com/app/product/detail/1551063/0,20.0,캐주얼
545,WIND-BREAKER WASHA FLARE SKIRT (Black),어낫띵,2020  F/W,['여'],검정색,스커트,롱스커트,"['#셋업', '#스커트', '#투피스', '#치마', '#롱스커트', '#플레어스커트']",https://image.msscdn.net/images/goods_img/20200816/1551062/1551062_1_500.jpg,https://store.musinsa.com/app/product/detail/1551062/0,20.0,캐주얼
546,폴리 스탠다드핏 플리티드 프린팅 스커트 T32A6WSC050WT1 0G7,타미진스,2020  S/S,['여'],빨간색,스커트,미디스커트,"['#스커트', '#CASUALSKIRT', '#T32A6WSC050WT1']",https://image.msscdn.net/images/goods_img/20200812/1546670/1546670_1_500.jpg,https://store.musinsa.com/app/product/detail/1546670/0,20.0,캐주얼
547,MTOF4 CHECK SKIRT(SKY BLUE),라티젠,2020  S/S,['여'],스카이 블루,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200806/1540098/1540098_1_500.jpg,https://store.musinsa.com/app/product/detail/1540098/0,23.0,ALL
548,MTOF4 CHECK SKIRT(BLACK),라티젠,2020  S/S,['여'],검정색,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200806/1540094/1540094_1_500.jpg,https://store.musinsa.com/app/product/detail/1540094/0,23.0,ALL
549,NOS CHECK MINI SKIRT NAVY,리올그,2020  F/W,['여'],네이비,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200806/1539317/1539317_1_500.jpg,https://store.musinsa.com/app/product/detail/1539317/0,23.0,ALL
550,NOS CHECK MINI SKIRT BEIGE,리올그,2020  F/W,['여'],베이지색,스커트,미니스커트,"['#체크', '#체크스커트']",https://image.msscdn.net/images/goods_img/20200806/1539316/1539316_1_500.jpg,https://store.musinsa.com/app/product/detail/1539316/0,23.0,ALL
551,EGO SEAMLESS MAX SKIRT  - WHITE,배드블러드,2020  S/S,['여'],흰색,스커트,롱스커트,"['#에고', '#심리스', '#에고심리스맥시스커트', '#맥시스커트', '#롱스커트']",https://image.msscdn.net/images/goods_img/20200821/1558932/1558932_1_500.jpg,https://store.musinsa.com/app/product/detail/1558932/0,20.0,캐주얼
552,EGO SEAMLESS MAX SKIRT  - BLACK,배드블러드,2020  S/S,['여'],검정색,스커트,롱스커트,"['#에고', '#맥시스커트', '#롱스커트', '#스커트']",https://image.msscdn.net/images/goods_img/20200821/1558907/1558907_1_500.jpg,https://store.musinsa.com/app/product/detail/1558907/0,20.0,캐주얼
553,SKIRT BLACK,아디다스,2020  S/S,['여'],검정색,스커트,미니스커트,"['#밴드스커트', '#밴딩스커트', '#삼선스커트', '#트레포일스커트', '#3S']",https://image.msscdn.net/images/goods_img/20200513/1444180/1444180_4_500.jpg,https://store.musinsa.com/app/product/detail/1444180/0,23.0,캐주얼
554,Drape Lettuce-edge Skirt [BROWN],스컬프터,2020  F/W,['여'],갈색,스커트,미니스커트,"['#드레이트스커트', '#레이어드', '#레이어드치마', '#언발란스', '#언발스커트', '#치마']",https://image.msscdn.net/images/goods_img/20200729/1531522/1531522_2_500.jpg,https://store.musinsa.com/app/product/detail/1531522/0,23.0,캐주얼
555,C GLITTER CHECK MINI SKIRT_BLACK,큐리티,2020  S/S,['여'],검정색,스커트,미니스커트,['#체크'],https://image.msscdn.net/images/goods_img/20200324/1365484/1365484_1_500.jpg,https://store.musinsa.com/app/product/detail/1365484/0,23.0,캐주얼
556,네이비 솔리드 언밸런스 랩 스커트 (110827AY1R),에잇세컨즈,2020  S/S,['여'],파란색,스커트,롱스커트,"['#스커트SHORT', '#110827AY1R']",https://image.msscdn.net/images/goods_img/20200818/1553099/1553099_1_500.jpg,https://store.musinsa.com/app/product/detail/1553099/0,20.0,ALL
557,스카이 블루 레더 핀턱 슬릿 스커트 (110827AY2Q),에잇세컨즈,2020  S/S,['여'],파란색,스커트,롱스커트,"['#스커트SHORT', '#110827AY2Q']",https://image.msscdn.net/images/goods_img/20200818/1553098/1553098_1_500.jpg,https://store.musinsa.com/app/product/detail/1553098/0,20.0,ALL
558,브라운 도트 벨티드 플리츠 롱 스커트 (110827KY1D),에잇세컨즈,2020  S/S,['여'],갈색,스커트,롱스커트,"['#스커트SHORT', '#110827KY1D']",https://image.msscdn.net/images/goods_img/20200818/1553094/1553094_1_500.jpg,https://store.musinsa.com/app/product/detail/1553094/0,20.0,ALL
559,브라운 체크 핀턱 미디 스커트 (320827AY2D),에잇세컨즈,2020  S/S,['여'],갈색,스커트,롱스커트,"['#스커트SHORT', '#320827AY2D']",https://image.msscdn.net/images/goods_img/20200818/1553092/1553092_1_500.jpg,https://store.musinsa.com/app/product/detail/1553092/0,20.0,ALL
560,브라운 체크 플리츠 벨티드 랩 스커트 (320827LY3D),에잇세컨즈,2020  S/S,['여'],갈색,스커트,롱스커트,"['#스커트SHORT', '#320827LY3D']",https://image.msscdn.net/images/goods_img/20200818/1553090/1553090_1_500.jpg,https://store.musinsa.com/app/product/detail/1553090/0,20.0,ALL
561,베이지 투턱 하이웨이스트 버튼업 스커트 (110827KY2A),에잇세컨즈,2020  S/S,['여'],베이지색,스커트,롱스커트,"['#스커트SHORT', '#110827KY2A']",https://image.msscdn.net/images/goods_img/20200818/1553096/1553096_1_500.jpg,https://store.musinsa.com/app/product/detail/1553096/0,20.0,ALL
562,브라운 체크 핀턱 미니 스커트 (320827AY1D),에잇세컨즈,2020  S/S,['여'],갈색,스커트,미니스커트,"['#스커트SHORT', '#320827AY1D']",https://image.msscdn.net/images/goods_img/20200818/1553086/1553086_1_500.jpg,https://store.musinsa.com/app/product/detail/1553086/0,23.0,ALL
563,20 물나염데님스커트 BLACK,피버타임,2020  F/W,['여'],검정색,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200815/1551002/1551002_1_500.jpg,https://store.musinsa.com/app/product/detail/1551002/0,23.0,캐주얼
564,20 물나염펀칭데님스커트 진청,피버타임,2020  F/W,['여'],진청,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200815/1551005/1551005_1_500.jpg,https://store.musinsa.com/app/product/detail/1551005/0,23.0,캐주얼
565,20 물나염펀칭데님스커트 연청,피버타임,2020  F/W,['여'],연청,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200815/1551004/1551004_1_500.jpg,https://store.musinsa.com/app/product/detail/1551004/0,23.0,캐주얼
566,20 물나염데님스커트 SKY,피버타임,2020  F/W,['여'],스카이 블루,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200815/1551003/1551003_1_500.jpg,https://store.musinsa.com/app/product/detail/1551003/0,23.0,캐주얼
567,블랙 플로럴 플레어 롱 스커트 (350827MYB5),에잇세컨즈,2020  S/S,['여'],검정색,스커트,롱스커트,"['#스커트SHORT', '#350827MYB5']",https://image.msscdn.net/images/goods_img/20200818/1553087/1553087_1_500.jpg,https://store.musinsa.com/app/product/detail/1553087/0,20.0,ALL
568,SOFT FUR SKIRT_BK,크랭크,2020  F/W,['여'],검정색,스커트,미니스커트,"['#니트스커트', '#니트치마', '#니트퍼스커트', '#로고니트스커트', '#트임스커트', '#퍼스커트']",https://image.msscdn.net/images/goods_img/20200813/1547979/1547979_1_500.jpg,https://store.musinsa.com/app/product/detail/1547979/0,23.0,캐주얼
569,SOFT FUR SKIRT_L.PK,크랭크,2020  F/W,['여'],페일 핑크,스커트,미니스커트,"['#니트로고스커트', '#니트스커트', '#니트퍼스커트', '#로고스커트', '#퍼스커트']",https://image.msscdn.net/images/goods_img/20200813/1547978/1547978_1_500.jpg,https://store.musinsa.com/app/product/detail/1547978/0,23.0,캐주얼
570,SOFT FUR SKIRT_L.YL,크랭크,2020  F/W,['여'],라이트 옐로우,스커트,미니스커트,"['#니트퍼스커트', '#로고니트스커트', '#뷔스티에스커트', '#트임스커트', '#퍼스커트']",https://image.msscdn.net/images/goods_img/20200813/1547977/1547977_1_500.jpg,https://store.musinsa.com/app/product/detail/1547977/0,23.0,캐주얼
571,FAKE LEATHER PLEATED SK_IV,크랭크,2020  F/W,['여'],아이보리,스커트,미니스커트,"['#가죽미니스커트', '#가죽스커트', '#레더스커트', '#주름미니스커트', '#주름스커트', '#페이크레더스커트']",https://image.msscdn.net/images/goods_img/20200813/1547989/1547989_1_500.jpg,https://store.musinsa.com/app/product/detail/1547989/0,23.0,캐주얼
572,SOFT FUR SKIRT_WT,크랭크,2020  F/W,['여'],흰색,스커트,미니스커트,"['#니트로고스커트', '#니트스커트', '#트임스커트', '#퍼스커트']",https://image.msscdn.net/images/goods_img/20200813/1547976/1547976_1_500.jpg,https://store.musinsa.com/app/product/detail/1547976/0,23.0,캐주얼
573,FAKE LEATHER PLEATED SK_BK,크랭크,2020  F/W,['여'],검정색,스커트,미니스커트,"['#가죽미니스커트', '#가죽스커트', '#레자미니스커트', '#레자스커트', '#주름미니스커트', '#주름스커트']",https://image.msscdn.net/images/goods_img/20200813/1547990/1547990_1_500.jpg,https://store.musinsa.com/app/product/detail/1547990/0,23.0,캐주얼
574,UNBALANCE DENIM SK_BL,크랭크,2020  F/W,['여'],진청,스커트,미니스커트,"['#데님미니스커트', '#데님스커트', '#데님치마', '#언발데님스커트', '#언발스커트']",https://image.msscdn.net/images/goods_img/20200813/1548001/1548001_1_500.jpg,https://store.musinsa.com/app/product/detail/1548001/0,23.0,캐주얼
575,FAKE LEATHER PLEATED SK_D.GY (ST),크랭크,2020  F/W,['여'],다크 그레이,스커트,미니스커트,"['#단추스커트', '#블레이저스커트', '#체인미니스커트', '#체인스커트', '#트임스커트']",https://image.msscdn.net/images/goods_img/20200813/1547994/1547994_1_500.jpg,https://store.musinsa.com/app/product/detail/1547994/0,23.0,캐주얼
576,FAKE LEATHER PLEATED SK_BK,크랭크,2020  F/W,['여'],검정색,스커트,미니스커트,"['#단추스커트', '#블레이저스커트', '#체인미니스커트', '#체인스커트', '#트임스커트']",https://image.msscdn.net/images/goods_img/20200813/1547995/1547995_1_500.jpg,https://store.musinsa.com/app/product/detail/1547995/0,23.0,캐주얼
577,UNBALANCE DENIM SK_BK,크랭크,2020  F/W,['여'],흑청,스커트,미니스커트,"['#데님미니스커트', '#데님언발스커트', '#데님치마', '#청미니스커트', '#트러커스커트']",https://image.msscdn.net/images/goods_img/20200813/1548005/1548005_1_500.jpg,https://store.musinsa.com/app/product/detail/1548005/0,23.0,캐주얼
578,COR T2 SK16 IV,코르카,2020  S/S,['여'],아이보리,스커트,미디스커트,['#치마'],https://image.msscdn.net/images/goods_img/20200812/1546739/1546739_1_500.jpg,https://store.musinsa.com/app/product/detail/1546739/0,20.0,ALL
579,COR T2 SK16 BE,코르카,2020  S/S,['여'],베이지색,스커트,미디스커트,['#치마'],https://image.msscdn.net/images/goods_img/20200812/1546738/1546738_1_500.jpg,https://store.musinsa.com/app/product/detail/1546738/0,20.0,ALL
580,TWIN POCKET STRING SKIRT BROWN,노타,2020  S/S,['여'],갈색,스커트,미디스커트,['#디자이너의류'],https://image.msscdn.net/images/goods_img/20200812/1546831/1546831_1_500.jpg,https://store.musinsa.com/app/product/detail/1546831/0,20.0,ALL
581,HERRINGBONE BUTTON WRAP SKIRT BROWN,노타,2020  S/S,['여'],갈색,스커트,미디스커트,['#디자이너의류'],https://image.msscdn.net/images/goods_img/20200812/1546833/1546833_1_500.jpg,https://store.musinsa.com/app/product/detail/1546833/0,20.0,ALL
582,TWIN POCKET STRING SKIRT SKYBLUE,노타,2020  S/S,['여'],스카이 블루,스커트,미디스커트,['#디자이너의류'],https://image.msscdn.net/images/goods_img/20200812/1546830/1546830_1_500.jpg,https://store.musinsa.com/app/product/detail/1546830/0,20.0,ALL
583,블랙 플리츠 미디 니트 스커트 (32085UCY15),에잇세컨즈,2020  S/S,['여'],검정색,스커트,미디스커트,"['#SWEATERETC', '#32085UCY15']",https://image.msscdn.net/images/goods_img/20200811/1545159/1545159_1_500.jpg,https://store.musinsa.com/app/product/detail/1545159/0,20.0,ALL
584,LVG WRAP SKIRT(BLACK),러브이즈트루,2020  S/S,['여'],검정색,스커트,미니스커트,"['#랩스커트', '#스커트', '#시스루팬츠', '#팬츠', '#페이즐리']",https://image.msscdn.net/images/goods_img/20200811/1544594/1544594_1_500.jpg,https://store.musinsa.com/app/product/detail/1544594/0,23.0,캐주얼
585,화이트 트임 데님 H라인 스커트 (120827CP11),에잇세컨즈,2020  S/S,['여'],흰색,스커트,롱스커트,"['#스커트SHORT', '#120827CP11']",https://image.msscdn.net/images/goods_img/20200811/1545166/1545166_1_500.jpg,https://store.musinsa.com/app/product/detail/1545166/0,20.0,ALL
586,베이지 플리츠 미디 니트 스커트 (32085UCY1A),에잇세컨즈,2020  S/S,['여'],베이지색,스커트,롱스커트,"['#SWEATERETC', '#32085UCY1A']",https://image.msscdn.net/images/goods_img/20200811/1545163/1545163_1_500.jpg,https://store.musinsa.com/app/product/detail/1545163/0,20.0,ALL
587,블랙 사이드 슬릿 스트랩 롱 스커트 (120827CY25),에잇세컨즈,2020  S/S,['여'],검정색,스커트,롱스커트,"['#스커트SHORT', '#120827CY25']",https://image.msscdn.net/images/goods_img/20200811/1545170/1545170_1_500.jpg,https://store.musinsa.com/app/product/detail/1545170/0,20.0,ALL
588,베이지 코튼 버튼업 절개 스커트 (320827EY1A),에잇세컨즈,2020  S/S,['여'],베이지색,스커트,미디스커트,"['#스커트SHORT', '#320827EY1A']",https://image.msscdn.net/images/goods_img/20200811/1545165/1545165_1_500.jpg,https://store.musinsa.com/app/product/detail/1545165/0,20.0,ALL
589,LVG WRAP SKIRT(GRAY),러브이즈트루,2020  S/S,['여'],회색,스커트,미니스커트,"['#랩스커트', '#물나염', '#스커트', '#시스루팬츠', '#팬츠']",https://image.msscdn.net/images/goods_img/20200811/1544593/1544593_1_500.jpg,https://store.musinsa.com/app/product/detail/1544593/0,23.0,캐주얼
590,LVG WRAP SKIRT(WHITE),러브이즈트루,2020  S/S,['여'],흰색,스커트,미니스커트,"['#랩스커트', '#스커트', '#시스루팬츠', '#팬츠', '#페이즐리']",https://image.msscdn.net/images/goods_img/20200811/1544592/1544592_1_500.jpg,https://store.musinsa.com/app/product/detail/1544592/0,23.0,캐주얼
591,Smock Shirring Long Skirt_Black,닉앤니콜,2020  F/W,['여'],검정색,스커트,롱스커트,"['#롱치마', '#밴딩치마', '#스모크치마', '#시폰치마', '#치마', '#NICK']",https://image.msscdn.net/images/goods_img/20200810/1543554/1543554_1_500.jpg,https://store.musinsa.com/app/product/detail/1543554/0,20.0,ALL
592,Smock Shirring Long Skirt_Light Beige,닉앤니콜,2020  F/W,['여'],샌드,스커트,롱스커트,"['#롱치마', '#밴딩치마', '#스모크치마', '#시폰치마', '#치마', '#NICK']",https://image.msscdn.net/images/goods_img/20200810/1543536/1543536_1_500.jpg,https://store.musinsa.com/app/product/detail/1543536/0,20.0,ALL
593,Dual Skirt,느와,2020  F/W,['여'],검정색,스커트,미니스커트,['#스커트'],https://image.msscdn.net/images/goods_img/20200817/1551601/1551601_1_500.jpg,https://store.musinsa.com/app/product/detail/1551601/0,23.0,ALL
594,Flap Double Line Track Skirt (Black),테이즈,2020  F/W,['여'],검정색,스커트,롱스커트,"['#스커트', '#CASUAL', '#SKIRT']",https://image.msscdn.net/images/goods_img/20200818/1552042/1552042_1_500.jpg,https://store.musinsa.com/app/product/detail/1552042/0,20.0,캐주얼
595,Flap Double Line Track Skirt (Sangria Red),테이즈,2020  F/W,['여'],빨간색,스커트,롱스커트,"['#스커트', '#CASUAL', '#SKIRT']",https://image.msscdn.net/images/goods_img/20200818/1552040/1552040_1_500.jpg,https://store.musinsa.com/app/product/detail/1552040/0,20.0,캐주얼
596,Flap Double Line Track Skirt (Khaki),테이즈,2020  F/W,['여'],카키,스커트,롱스커트,"['#스커트', '#CASUAL', '#SKIRT']",https://image.msscdn.net/images/goods_img/20200818/1552036/1552036_1_500.jpg,https://store.musinsa.com/app/product/detail/1552036/0,20.0,캐주얼
597,Flap Double Line Track Skirt (Ivory),테이즈,2020  F/W,['여'],아이보리,스커트,롱스커트,"['#스커트', '#CASUAL', '#SKIRT']",https://image.msscdn.net/images/goods_img/20200818/1552034/1552034_1_500.jpg,https://store.musinsa.com/app/product/detail/1552034/0,20.0,캐주얼
598,여성용스튜디오 튤립 헴라인 레귤러핏 미드 스커트,르꼬끄,2020  S/S,['여'],검정색,스커트,미디스커트,"['#긴치마', '#남성치마', '#LECOQSPORTIF']",https://image.msscdn.net/images/goods_img/20200807/1541060/1541060_1_500.jpg,https://store.musinsa.com/app/product/detail/1541060/0,20.0,캐주얼
599,Sixteen Skirt,느와,2020  F/W,['여'],갈색,스커트,미디스커트,['#스커트'],https://image.msscdn.net/images/goods_img/20200817/1551602/1551602_1_500.jpg,https://store.musinsa.com/app/product/detail/1551602/0,20.0,ALL
600,NOS EMOTIONAL MESH LACE KHAKI,리올그,2020  F/W,['여'],카키,스커트,미디스커트,"['#레이스스커트', '#리', '#미디스커트', '#스커트']",https://image.msscdn.net/images/goods_img/20200806/1539207/1539207_1_500.jpg,https://store.musinsa.com/app/product/detail/1539207/0,20.0,ALL
601,NOS EMOTIONAL MESH LACE NAVY,리올그,2020  F/W,['여'],네이비,스커트,미디스커트,[],https://image.msscdn.net/images/goods_img/20200806/1539208/1539208_1_500.jpg,https://store.musinsa.com/app/product/detail/1539208/0,20.0,ALL
602,NOS VELVET LONG SKIRT BLACK,리올그,2020  F/W,['여'],검정색,스커트,미디스커트,"['#미디스커트', '#벨벳', '#스커트']",https://image.msscdn.net/images/goods_img/20200806/1539188/1539188_1_500.jpg,https://store.musinsa.com/app/product/detail/1539188/0,20.0,ALL
